Country,Category,HS_Code,Year,Origin_Code,Origin,CIF_Value_USD,Net_Weight_Kg,Quantity,Origin_Region
Mexico,Lithium_battery,850760,2023,490,"Other Asia, nes",222656.0,625.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,458,Malaysia,361114.0,696.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,410,Rep. of Korea,669006.0,7375.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2023,392,Japan,1362511.0,7625.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2023,380,Italy,53834.0,547.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,376,Israel,76958.0,332.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,360,Indonesia,158395.0,289.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2023,348,Hungary,5873997.0,50878.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,344,"China, Hong Kong SAR",258525.0,1767.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,276,Germany,610835.0,5971.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,246,Finland,5503.0,28.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,251,France,15798.0,33.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,704,Viet Nam,879085.0,7679.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,702,Singapore,238086.0,490.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,703,Slovakia,5699.0,4.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,156,China,687023250.0,26398659.0,0.0,China
Mexico,Lithium_battery,850760,2023,124,Canada,856694.0,12420.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,40,Austria,65962.0,646.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,36,Australia,9281.0,14.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,826,United Kingdom,2281113.0,43428.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,764,Thailand,263612.0,1349.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2023,757,Switzerland,290854.0,3761.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,752,Sweden,2884984.0,25039.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,724,Spain,577558.0,10768.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,699,India,40917.0,505.0,0.0,India
Mexico,Lithium_battery,850760,2023,642,Romania,40508.0,184.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,616,Poland,1698258754.0,43103625.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,608,Philippines,1580945.0,27664.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,490,"Other Asia, nes",9480056.0,55356.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,458,Malaysia,265468307.0,6626171.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,410,Rep. of Korea,92309170.0,2005847.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2023,392,Japan,164161183.0,2724317.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2023,380,Italy,226252.0,11723.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,376,Israel,158652.0,716.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,360,Indonesia,1564288.0,27333.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2023,348,Hungary,201254549.0,1726561.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,344,"China, Hong Kong SAR",24142635.0,787843.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,276,Germany,108413609.0,2601856.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,246,Finland,92861.0,333.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,251,France,504803.0,1989.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,704,Viet Nam,1925683.0,39074.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,208,Denmark,6668.0,21.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,702,Singapore,4021187.0,148704.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,703,Slovakia,35094.0,137.0,0.0,Europe
Mexico,Lithium_battery,850760,2023,842,USA,628524244.0,16758565.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2023,642,Romania,232.0,1.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2023,208,Denmark,1142.0,1.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,703,Slovakia,526.0,,0.0,Europe
Mexico,Lithium_battery,850760,2024,76,Brazil,4251925.0,,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2024,703,Slovakia,40.0,,0.0,Europe
Mexico,Lithium_battery,850760,2024,76,Brazil,302.0,,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2024,156,China,880.0,4.0,0.0,China
Mexico,Lithium_battery,850760,2024,842,USA,141845446.0,3090400.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2024,360,Indonesia,294.0,55.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,764,Thailand,456935.0,2607.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,757,Switzerland,6588.0,39.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,752,Sweden,197739.0,3199.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,724,Spain,2914935.0,133950.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,702,Singapore,23149619.0,447701.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,699,India,331619.0,644.0,0.0,India
Mexico,Lithium_battery,850760,2024,642,Romania,2192.0,34.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,616,Poland,392132151.0,12703300.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,608,Philippines,4242.0,61.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,458,Malaysia,228950585.0,5954520.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,410,Rep. of Korea,30385479.0,642791.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,392,Japan,55696834.0,440351.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,380,Italy,600773.0,19171.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,376,Israel,33726.0,142.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,276,Germany,45127071.0,1148020.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,203,Czechia,644373.0,21312.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,156,China,532446132.0,24633100.0,0.0,China
Mexico,Lithium_battery,850760,2024,76,Brazil,4251623.0,4952.0,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2024,40,Austria,678.0,5.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,251,France,67000.0,86.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,842,USA,16766165.0,193997.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2024,246,Finland,1116694.0,32365.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,826,United Kingdom,1240301.0,14967.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,704,Viet Nam,3700626.0,48728.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,490,"Other Asia, nes",1017142.0,10716.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,360,Indonesia,619465.0,10781.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,348,Hungary,495718477.0,3842060.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,528,Netherlands,32318.0,490.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",2560623.0,514118.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,764,Thailand,133508.0,1238.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,757,Switzerland,300076.0,790.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,752,Sweden,3796.0,3.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,724,Spain,10812.0,19.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,702,Singapore,4680003.0,217954.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,699,India,26440.0,118.0,0.0,India
Mexico,Lithium_battery,850760,2024,642,Romania,56346.0,588.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,616,Poland,337502.0,342978.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,608,Philippines,396499.0,3457.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,458,Malaysia,48407542.0,1340910.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,410,Rep. of Korea,20290018.0,495794.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,392,Japan,305770290.0,4830900.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,380,Italy,182916.0,1361.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,376,Israel,236258.0,2434.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,276,Germany,6380202.0,278153.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,203,Czechia,3170.0,15.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,156,China,171186725.0,4897510.0,0.0,China
Mexico,Lithium_battery,850760,2024,124,Canada,5194372.0,99907.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,251,France,39011.0,250.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,246,Finland,1335903.0,15872.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,826,United Kingdom,35771.0,301.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,208,Denmark,119.0,5.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,704,Viet Nam,5955140.0,52450.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,490,"Other Asia, nes",6611408.0,20072.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,360,Indonesia,790636.0,18892.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,348,Hungary,14558.0,150.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,528,Netherlands,6231.0,452.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",39871.0,496.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,842,USA,3075242318.0,131288000.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2024,764,Thailand,19119.0,102.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,757,Switzerland,42445.0,223.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,752,Sweden,42160.0,42.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,724,Spain,54897.0,582.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,702,Singapore,1883438.0,42627.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,699,India,40171.0,120.0,0.0,India
Mexico,Lithium_battery,850760,2024,642,Romania,84348.0,315.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,616,Poland,564693.0,3475.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,608,Philippines,20399.0,49.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,458,Malaysia,949858.0,19716.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,410,Rep. of Korea,299268.0,701.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,392,Japan,1420050.0,7598.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,380,Italy,227906.0,564.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,376,Israel,16892.0,53.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,276,Germany,355848.0,1659.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,203,Czechia,7887.0,19.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,156,China,15833529.0,119844.0,0.0,China
Mexico,Lithium_battery,850760,2024,124,Canada,67915.0,104.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,40,Austria,34492.0,140.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,251,France,52829.0,115.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,842,USA,2567994.0,12084.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2024,246,Finland,7574.0,83.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,826,United Kingdom,113260.0,450.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,208,Denmark,1536.0,18.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,704,Viet Nam,535405.0,3191.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,490,"Other Asia, nes",262259.0,1480.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,360,Indonesia,299598.0,1741.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,348,Hungary,936812.0,27121.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,528,Netherlands,14289.0,25.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",275122.0,255.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,764,Thailand,609562.0,3947.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,757,Switzerland,349109.0,1052.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,752,Sweden,243695.0,3244.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,724,Spain,2980644.0,134551.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,702,Singapore,29713060.0,708282.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,699,India,398230.0,882.0,0.0,India
Mexico,Lithium_battery,850760,2024,642,Romania,142886.0,937.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,616,Poland,393034346.0,13049753.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,608,Philippines,421140.0,3567.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,458,Malaysia,278307985.0,7315146.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,410,Rep. of Korea,50974765.0,1139286.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,392,Japan,362887174.0,5278849.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2024,380,Italy,1011595.0,21096.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,376,Israel,286876.0,2629.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,276,Germany,51863121.0,1427832.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,203,Czechia,655430.0,21346.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,124,Canada,5262843.0,100012.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,40,Austria,35670.0,146.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,251,France,158840.0,451.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,842,USA,3236421923.0,134584481.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2024,246,Finland,2460171.0,48320.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,826,United Kingdom,1389332.0,15718.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,208,Denmark,1655.0,23.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,704,Viet Nam,10191171.0,104369.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,490,"Other Asia, nes",7890809.0,32268.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,360,Indonesia,1709993.0,31469.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2024,348,Hungary,496669847.0,3869331.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,528,Netherlands,52838.0,967.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,344,"China, Hong Kong SAR",2875616.0,514869.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,156,China,719467266.0,29650458.0,0.0,China
Mexico,Lithium_battery,850760,2024,703,Slovakia,486.0,1.0,0.0,Europe
Mexico,Lithium_battery,850760,2024,124,Canada,556.0,1.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2024,40,Austria,500.0,1.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,410,Rep. of Korea,1021011.0,3504.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,360,Indonesia,1880.0,350.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,156,China,682.0,60.0,0.0,China
Mexico,Lithium_battery,850760,2025,124,Canada,2475.0,14.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,842,USA,376046961.0,7517605.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2025,826,United Kingdom,9857.0,107.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,764,Thailand,336369.0,4992.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,752,Sweden,233500.0,4151.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,724,Spain,850247.0,39496.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,704,Viet Nam,470102.0,11062.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,702,Singapore,11405957.0,290936.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,699,India,112196.0,323.0,0.0,India
Mexico,Lithium_battery,850760,2025,642,Romania,6461.0,182.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,616,Poland,308793002.0,10490457.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,608,Philippines,60431.0,6863.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,528,Netherlands,61156.0,774.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,490,"Other Asia, nes",65822.0,748.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,458,Malaysia,188407864.0,6021556.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,410,Rep. of Korea,24699015.0,632260.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,392,Japan,25030156.0,505545.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,380,Italy,915320.0,39757.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,376,Israel,3299.0,14.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,360,Indonesia,550566.0,10126.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,348,Hungary,83365797.0,2148946.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,344,"China, Hong Kong SAR",6126003.0,645737.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,276,Germany,39699737.0,1350199.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,251,France,82974.0,567.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,203,Czechia,18077510.0,599741.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,246,Finland,743940.0,21426.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,208,Denmark,11411.0,3.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,156,China,569580060.0,34716168.0,0.0,China
Mexico,Lithium_battery,850760,2025,76,Brazil,119011.0,2098.0,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2025,40,Austria,15083.0,383.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,842,USA,876443.0,44869.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2025,826,United Kingdom,26926.0,158.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,764,Thailand,196269.0,3424.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,757,Switzerland,330580.0,1787.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,752,Sweden,114035.0,1995.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,704,Viet Nam,4924461.0,34349.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,703,Slovakia,27300.0,1024.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,702,Singapore,2453342.0,87235.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,699,India,74881.0,4875.0,0.0,India
Mexico,Lithium_battery,850760,2025,642,Romania,182673.0,2070.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,616,Poland,508620.0,472386.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,608,Philippines,1075312.0,8188.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,528,Netherlands,18618.0,313.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,490,"Other Asia, nes",3765351.0,18688.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,458,Malaysia,33426864.0,817875.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,410,Rep. of Korea,10194147.0,139655.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,392,Japan,388694110.0,6432061.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,380,Italy,613162.0,5752.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,376,Israel,1092167.0,9630.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,360,Indonesia,667236.0,12661.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,348,Hungary,9364025.0,217702.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,344,"China, Hong Kong SAR",283778.0,2525.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,276,Germany,15007364.0,614375.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,251,France,54880.0,212.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,203,Czechia,11473.0,16.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,208,Denmark,11460.0,15.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,156,China,166668600.0,3906921.0,0.0,China
Mexico,Lithium_battery,850760,2025,703,Slovakia,27555.0,,0.0,Europe
Mexico,Lithium_battery,850760,2025,246,Finland,750360.0,,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,76,Brazil,124469.0,,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2025,703,Slovakia,255.0,,0.0,Europe
Mexico,Lithium_battery,850760,2025,246,Finland,113.0,,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,76,Brazil,47.0,,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2025,124,Canada,4144999.0,78986.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,40,Austria,3041.0,15.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,842,USA,1941217642.0,61004174.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2025,826,United Kingdom,161817.0,126.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,764,Thailand,45649.0,1231.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,757,Switzerland,83974.0,84.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,752,Sweden,23096.0,18.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,724,Spain,32773.0,206.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,704,Viet Nam,576527.0,2761.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,702,Singapore,373138.0,1772.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,699,India,38547.0,242.0,0.0,India
Mexico,Lithium_battery,850760,2025,642,Romania,182486.0,664.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,616,Poland,625769.0,5856.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,608,Philippines,3528.0,5.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,528,Netherlands,16336.0,21.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,490,"Other Asia, nes",630985.0,4331.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,458,Malaysia,486593.0,4460.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,410,Rep. of Korea,308757.0,490.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,392,Japan,1518684.0,11587.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,380,Italy,258094.0,1419.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,376,Israel,20128.0,58.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,360,Indonesia,437708.0,4671.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,348,Hungary,21181.0,272.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,344,"China, Hong Kong SAR",196646.0,705.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,276,Germany,514349.0,3621.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,251,France,59897.0,138.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,203,Czechia,35590.0,309.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,246,Finland,6307.0,17.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,208,Denmark,2947.0,15.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,156,China,27422220.0,197113.0,0.0,China
Mexico,Lithium_battery,850760,2025,124,Canada,40127.0,49.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,76,Brazil,5411.0,194.0,0.0,LatAm (re-export)
Mexico,Lithium_battery,850760,2025,40,Austria,31901.0,157.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,842,USA,3056928.0,15746.0,0.0,USA/Mexico
Mexico,Lithium_battery,850760,2025,826,United Kingdom,198600.0,391.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,764,Thailand,578287.0,9647.0,0.0,Southeast Asia
Mexico,Lithium_battery,850760,2025,757,Switzerland,414554.0,1871.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,752,Sweden,370631.0,6164.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,724,Spain,883422.0,39703.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,704,Viet Nam,5971090.0,48172.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,702,Singapore,14232437.0,379943.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,699,India,225624.0,5440.0,0.0,India
Mexico,Lithium_battery,850760,2025,642,Romania,371620.0,2916.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,616,Poland,309927391.0,10968699.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,608,Philippines,1139271.0,15056.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,528,Netherlands,96110.0,1108.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,490,"Other Asia, nes",4462158.0,23767.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,458,Malaysia,222321321.0,6843891.0,0.0,Other/Unclassified
Mexico,Lithium_battery,850760,2025,410,Rep. of Korea,36222930.0,775909.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,392,Japan,415242950.0,6949193.0,0.0,Japan/Korea
Mexico,Lithium_battery,850760,2025,380,Italy,1786576.0,46928.0,0.0,Europe
Mexico,Lithium_battery,850760,2025,376,Israel,1115594.0,9702.0,0.0,Other/Unclassified
