Country,Category,HS_Code,Year,CIF_Value_USD,Net_Weight_Kg,Quantity
Colombia,Combustion_pickup,870421,2024,37800.0,4000.0,2.0
Colombia,Combustion_pickup,870421,2024,20400.0,2000.0,1.0
Colombia,Combustion_pickup,870421,2024,33378.01,1968.0,1.0
Colombia,Combustion_pickup,870421,2024,17400.0,2000.0,1.0
Colombia,Combustion_pickup,870421,2025,249697975.16,17738306.0,8219.0
Colombia,Combustion_pickup,870421,2025,42565690.02,4654535.0,2196.0
Colombia,Combustion_pickup,870421,2025,3560028.88,313470.0,215.0
Colombia,Combustion_pickup,870421,2025,8195023.36,675915.0,332.0
Colombia,Combustion_pickup,870421,2025,6711249.51,465812.0,233.0
Colombia,Combustion_pickup,870421,2025,34929770.69,6178829.3,2893.0
Colombia,Combustion_pickup,870421,2025,256409224.67,18204118.0,8452.0
Colombia,Combustion_pickup,870421,2025,532000.0,64465.0,27.0
Colombia,Combustion_pickup,870421,2025,78948236.37,13276328.84,6350.0
Colombia,Combustion_pickup,870421,2025,66306001.38,8650041.3,4123.0
Colombia,Combustion_pickup,870421,2025,384319061.54,33101479.22,15691.0
Colombia,Combustion_pickup,870421,2025,44018465.68,7097499.54,3457.0
Colombia,Combustion_pickup,870421,2025,5298994.05,492861.0,338.0
Colombia,Combustion_pickup,870421,2025,35071111.1,2522505.46,1185.0
Colombia,Combustion_pickup,870421,2025,2761156.4,177337.22,95.0
Colombia,Combustion_pickup,870421,2025,952737.44,117820.0,56.0
Colombia,Combustion_pickup,870421,2025,3786287.67,287539.0,140.0
Colombia,Combustion_pickup,870421,2025,12331002.59,949395.0,422.0
Colombia,Combustion_pickup,870421,2025,50760713.38,5330450.0,2528.0
Colombia,Combustion_pickup,870421,2025,16117290.26,1236934.0,562.0
Colombia,Combustion_pickup,870421,2025,8859022.93,806331.0,553.0
Colombia,Combustion_pickup,870421,2025,84221.25,8445.0,3.0
Colombia,Combustion_pickup,870421,2025,51522.46,2500.0,1.0
Colombia,Combustion_pickup,870421,2025,46926.35,2155.0,1.0
Colombia,Combustion_pickup,870421,2025,30900.31,2131.0,1.0
Colombia,Combustion_pickup,870421,2025,450625062.92,41751520.52,19814.0
Colombia,Lithium_battery,850760,2021,1442.99,11.46,250.0
Colombia,Lithium_battery,850760,2021,24062.9,34.61,44.0
Colombia,Lithium_battery,850760,2021,3627.0,41.8,103.0
Colombia,Lithium_battery,850760,2021,7574.31,56.95,300.0
Colombia,Lithium_battery,850760,2021,15663.61,709.63,63.0
Colombia,Lithium_battery,850760,2021,53539.43,103.75,167.0
Colombia,Lithium_battery,850760,2021,14599.7,120.83,164.0
Colombia,Lithium_battery,850760,2021,310731.83,2312.2,28001.0
Colombia,Lithium_battery,850760,2021,37526.04,346.08,92.0
Colombia,Lithium_battery,850760,2021,20228.38,598.66,16.0
Colombia,Lithium_battery,850760,2021,46933.56,915.99,146.0
Colombia,Lithium_battery,850760,2021,40654.89,577.93,630.0
Colombia,Lithium_battery,850760,2021,15630.87,156.63,7.0
Colombia,Lithium_battery,850760,2021,4100388.1,134794.97,146042.0
Colombia,Lithium_battery,850760,2021,1291016.74,54820.75,53703.0
Colombia,Lithium_battery,850760,2021,23851.1,41.78,97.0
Colombia,Lithium_battery,850760,2021,56479.75,474.0,3858.0
Colombia,Lithium_battery,850760,2021,128924.03,894.89,3300.0
Colombia,Lithium_battery,850760,2021,58685.85,232.65,9.0
Colombia,Lithium_battery,850760,2021,9488.3,21.52,16.0
Colombia,Lithium_battery,850760,2021,135254.99,12887.42,7373.0
Colombia,Lithium_battery,850760,2021,41153.04,387.88,195.0
Colombia,Lithium_battery,850760,2021,104856.3,1401.45,4254.0
Colombia,Lithium_battery,850760,2021,82748.75,267.26,53.0
Colombia,Lithium_battery,850760,2021,103682.62,703.2,813.0
Colombia,Lithium_battery,850760,2021,5702136.67,191927.92,227746.0
Colombia,Lithium_battery,850760,2021,54081.67,319.24,268.0
Colombia,Lithium_battery,850760,2021,57998.87,5760.0,5.0
Colombia,Lithium_battery,850760,2021,924.86,2.33,5.0
Colombia,Lithium_battery,850760,2021,563.05,14.4,4.0
Colombia,Lithium_battery,850760,2021,31374.78,30.64,303.0
Colombia,Lithium_battery,850760,2021,6363.21,23.74,21.0
Colombia,Lithium_battery,850760,2021,23631.38,70.53,188.0
Colombia,Lithium_battery,850760,2021,24995.33,36.17,80.0
Colombia,Lithium_battery,850760,2021,42942.49,196.08,120.0
Colombia,Lithium_battery,850760,2021,8256.45,40.56,720.0
Colombia,Lithium_battery,850760,2021,26533.86,62.14,102.0
Colombia,Lithium_battery,850760,2021,194748.84,1379.05,1055.0
Colombia,Lithium_battery,850760,2021,7658.9,15.3,12.0
Colombia,Lithium_battery,850760,2021,22536.3,90.82,184.0
Colombia,Lithium_battery,850760,2021,90479.67,351.61,2978.0
Colombia,Lithium_battery,850760,2021,40307.54,209.08,403.0
Colombia,Lithium_battery,850760,2021,7693.19,58.0,313.0
Colombia,Lithium_battery,850760,2021,45966.9,236.7,927.0
Colombia,Lithium_battery,850760,2021,1683.6,8.23,213.0
Colombia,Lithium_battery,850760,2021,400506.71,8248.55,9491.0
Colombia,Lithium_battery,850760,2021,2868047.44,23139.9,65794.0
Colombia,Lithium_battery,850760,2021,212397.3,3828.34,20431.0
Colombia,Lithium_battery,850760,2021,15369.64,695.75,1161.0
Colombia,Lithium_battery,850760,2021,83523.88,955.05,384.0
Colombia,Lithium_battery,850760,2021,25204.49,82.97,360.0
Colombia,Lithium_battery,850760,2021,38.93,4.23,20.0
Colombia,Lithium_battery,850760,2021,26497.82,468.4,507.0
Colombia,Lithium_battery,850760,2021,68690.19,4047.49,791.0
Colombia,Lithium_battery,850760,2021,19517.9,154.85,700.0
Colombia,Lithium_battery,850760,2021,94591.45,839.99,7895.0
Colombia,Lithium_battery,850760,2021,52908.85,1068.3,600.0
Colombia,Lithium_battery,850760,2021,9420.71,61.27,200.0
Colombia,Lithium_battery,850760,2021,9866.15,12.87,118.0
Colombia,Lithium_battery,850760,2021,13698.55,77.8,1012.0
Colombia,Lithium_battery,850760,2021,0.63,0.04,55.0
Colombia,Lithium_battery,850760,2021,783229.4,9713.15,25064.0
Colombia,Lithium_battery,850760,2021,5879351.02,322580.14,287694.0
Colombia,Lithium_battery,850760,2021,576513.49,22424.73,7194.0
Colombia,Lithium_battery,850760,2021,490250.45,21797.53,8823.0
Colombia,Lithium_battery,850760,2021,64675.94,1520.7,399.0
Colombia,Lithium_battery,850760,2021,39927.33,4859.37,5729.0
Colombia,Lithium_battery,850760,2021,52360.79,502.35,651.0
Colombia,Lithium_battery,850760,2021,33314.88,343.24,26.0
Colombia,Lithium_battery,850760,2021,263608.44,6236.45,2922.0
Colombia,Lithium_battery,850760,2021,44736.16,1300.31,23.0
Colombia,Lithium_battery,850760,2021,27062.5,562.07,390.0
Colombia,Lithium_battery,850760,2021,177948.35,4320.0,96.0
Colombia,Lithium_battery,850760,2021,5793.61,222.82,73.0
Colombia,Lithium_battery,850760,2021,177730.66,5082.33,237.0
Colombia,Lithium_battery,850760,2021,12659.59,250.11,228.0
Colombia,Lithium_battery,850760,2021,6367.02,231.32,2139.0
Colombia,Lithium_battery,850760,2021,25771.93,4554.31,14.0
Colombia,Lithium_battery,850760,2021,93525.28,4852.9,39736.0
Colombia,Lithium_battery,850760,2021,17957214.95,787014.47,490715.0
Colombia,Lithium_battery,850760,2021,3841.91,27.0,7.0
Colombia,Lithium_battery,850760,2021,4764.87,28.4,63.0
Colombia,Lithium_battery,850760,2021,13088.86,251.24,230.0
Colombia,Lithium_battery,850760,2021,7599.27,233.48,2144.0
Colombia,Lithium_battery,850760,2021,8780.65,25.53,18.0
Colombia,Lithium_battery,850760,2021,33052.09,131.8,388.0
Colombia,Lithium_battery,850760,2021,65065.67,1314.86,694.0
Colombia,Lithium_battery,850760,2021,212592.14,5131.37,435.0
Colombia,Lithium_battery,850760,2021,50892.68,185.49,1003.0
Colombia,Lithium_battery,850760,2021,94547.72,8602.0,807.0
Colombia,Lithium_battery,850760,2021,96502.81,1226.55,1017.0
Colombia,Lithium_battery,850760,2021,160420.32,1734.89,3361.0
Colombia,Lithium_battery,850760,2021,541881.16,8570.55,4361.0
Colombia,Lithium_battery,850760,2021,95604.51,5764.2,7293.0
Colombia,Lithium_battery,850760,2021,102776.12,1580.53,845.0
Colombia,Lithium_battery,850760,2021,79281.78,579.94,953.0
Colombia,Lithium_battery,850760,2022,3551.65,14.76,198.0
Colombia,Lithium_battery,850760,2022,98385.09,309.72,2954.0
Colombia,Lithium_battery,850760,2022,95051.51,134.49,20.0
Colombia,Lithium_battery,850760,2022,10126.34,71.1,12.0
Colombia,Lithium_battery,850760,2022,90.04,0.13,20.0
Colombia,Lithium_battery,850760,2022,718.45,2.37,90.0
Colombia,Lithium_battery,850760,2022,13630.23,56.12,186.0
Colombia,Lithium_battery,850760,2022,54233.39,195.56,239.0
Colombia,Lithium_battery,850760,2022,1758.19,3.3,11.0
Colombia,Lithium_battery,850760,2022,13460.18,75.37,28.0
Colombia,Lithium_battery,850760,2022,21422.57,45.63,122.0
Colombia,Lithium_battery,850760,2022,53279.12,1403.93,75.0
Colombia,Lithium_battery,850760,2022,25432.69,75.6,400.0
Colombia,Lithium_battery,850760,2022,29917.23,261.2,43.0
Colombia,Lithium_battery,850760,2022,52809.53,436.91,160.0
Colombia,Lithium_battery,850760,2022,640460.2,4344.22,32402.0
Colombia,Lithium_battery,850760,2022,11252.79,189.41,326.0
Colombia,Lithium_battery,850760,2022,10106.92,6.04,99.0
Colombia,Lithium_battery,850760,2022,18066.91,55.08,392.0
Colombia,Lithium_battery,850760,2022,613504.58,16833.8,40866.0
Colombia,Lithium_battery,850760,2022,28841.24,92.7,1977.0
Colombia,Lithium_battery,850760,2022,219990.74,2339.45,1174.0
Colombia,Lithium_battery,850760,2022,148260.32,5091.35,15712.0
Colombia,Lithium_battery,850760,2022,1111269.34,50579.41,82471.0
Colombia,Lithium_battery,850760,2022,53517.82,878.62,1420.0
Colombia,Lithium_battery,850760,2022,805.54,111.94,41.0
Colombia,Lithium_battery,850760,2022,247503.55,3120.43,13242.0
Colombia,Lithium_battery,850760,2022,143567.89,1754.43,2024.0
Colombia,Lithium_battery,850760,2022,148476.57,2605.01,4016.0
Colombia,Lithium_battery,850760,2022,105697.0,1690.78,1550.0
Colombia,Lithium_battery,850760,2022,31341.42,192.0,1100.0
Colombia,Lithium_battery,850760,2022,48571.31,2167.97,19498.0
Colombia,Lithium_battery,850760,2022,508559.69,4994.3,2190.0
Colombia,Lithium_battery,850760,2022,575268.83,8275.76,1019.0
Colombia,Lithium_battery,850760,2022,8159.59,376.17,691.0
Colombia,Lithium_battery,850760,2022,1132134.1,44372.36,1768.0
Colombia,Lithium_battery,850760,2022,24204028.18,1212928.13,726861.0
Colombia,Lithium_battery,850760,2022,8752237.95,480934.75,179662.0
Colombia,Lithium_battery,850760,2022,365727.02,9310.04,1954.0
Colombia,Lithium_battery,850760,2022,439712.5,4941.05,33441.0
Colombia,Lithium_battery,850760,2022,45176.35,4329.2,3684.0
Colombia,Lithium_battery,850760,2022,1394145.19,60928.47,51294.0
Colombia,Lithium_battery,850760,2022,9696.95,563.94,202.0
Colombia,Lithium_battery,850760,2022,17998.02,90.71,35.0
Colombia,Lithium_battery,850760,2022,28117.7,205.16,701.0
Colombia,Lithium_battery,850760,2022,56216.15,1531.91,1962.0
Colombia,Lithium_battery,850760,2022,263306.2,3881.14,5125.0
Colombia,Lithium_battery,850760,2022,43573.07,919.54,830.0
Colombia,Lithium_battery,850760,2022,1294.29,39.29,15.0
Colombia,Lithium_battery,850760,2022,1962.76,8.37,286.0
Colombia,Lithium_battery,850760,2022,1256.83,7.02,100.0
Colombia,Lithium_battery,850760,2022,10698.63,38.0,50.0
Colombia,Lithium_battery,850760,2022,74442.27,2202.5,826.0
Colombia,Lithium_battery,850760,2022,87684.23,611.08,6107.0
Colombia,Lithium_battery,850760,2022,9090.38,75.14,40.0
Colombia,Lithium_battery,850760,2022,4378.35,70.0,14.0
Colombia,Lithium_battery,850760,2022,11420.63,110.39,27.0
Colombia,Lithium_battery,850760,2022,2322.05,4.35,93.0
Colombia,Lithium_battery,850760,2022,14887.06,63.14,286.0
Colombia,Lithium_battery,850760,2022,703944.49,10673.82,2084.0
Colombia,Lithium_battery,850760,2022,22693.08,150.82,71.0
Colombia,Lithium_battery,850760,2022,2052.8,8.5,306.0
Colombia,Lithium_battery,850760,2022,53100.93,238.6,1223.0
Colombia,Lithium_battery,850760,2022,87786.57,611.35,6111.0
Colombia,Lithium_battery,850760,2022,410425.74,5650.33,7347.0
Colombia,Lithium_battery,850760,2022,109495.27,2935.84,2037.0
Colombia,Lithium_battery,850760,2022,252879.63,3192.11,13266.0
Colombia,Lithium_battery,850760,2022,247655.16,2920.04,5334.0
Colombia,Lithium_battery,850760,2022,561369.22,5431.21,2350.0
Colombia,Lithium_battery,850760,2022,56074.84,728.08,769.0
Colombia,Lithium_battery,850760,2022,194661.18,2865.25,5109.0
Colombia,Lithium_battery,850760,2022,56088.81,4447.18,3824.0
Colombia,Lithium_battery,850760,2022,3145874.73,115852.1,166167.0
Colombia,Lithium_battery,850760,2022,92056.01,1535.26,3599.0
Colombia,Lithium_battery,850760,2022,599225.61,10221.81,49479.0
Colombia,Lithium_battery,850760,2022,177011.87,1194.97,1274.0
Colombia,Lithium_battery,850760,2022,33569770.71,1710696.68,947389.0
Colombia,Lithium_battery,850760,2022,1717851.86,56021.85,4896.0
Colombia,Lithium_battery,850760,2022,997.73,1.68,10.0
Colombia,Lithium_battery,850760,2022,14.72,0.05,8.0
Colombia,Lithium_battery,850760,2022,4881.37,18.04,6.0
Colombia,Lithium_battery,850760,2022,302.29,0.36,4.0
Colombia,Lithium_battery,850760,2022,3461.66,5.44,4.0
Colombia,Lithium_battery,850760,2022,102.34,0.27,4.0
Colombia,Lithium_battery,850760,2022,43.46,0.15,4.0
Colombia,Lithium_battery,850760,2022,142.52,0.31,3.0
Colombia,Lithium_battery,850760,2022,1603.6,1.98,3.0
Colombia,Lithium_battery,850760,2022,1419.71,12.6,2.0
Colombia,Lithium_battery,850760,2022,336.94,0.97,1.0
Colombia,Lithium_battery,850760,2023,6647.65,25.94,20.0
Colombia,Lithium_battery,850760,2023,50497.49,183.68,279.0
Colombia,Lithium_battery,850760,2023,1275.69,20.7,16.0
Colombia,Lithium_battery,850760,2023,22703.93,38.5,276.0
Colombia,Lithium_battery,850760,2023,2777.65,3.03,14.0
Colombia,Lithium_battery,850760,2023,2175.91,14.85,33.0
Colombia,Lithium_battery,850760,2023,1128.49,3.44,125.0
Colombia,Lithium_battery,850760,2023,65085.59,12.5,9.0
Colombia,Lithium_battery,850760,2023,580463.01,4047.16,41057.0
Colombia,Lithium_battery,850760,2023,178844.46,1928.29,950.0
Colombia,Lithium_battery,850760,2023,46333.31,323.0,157.0
Colombia,Lithium_battery,850760,2023,150080.82,715.79,1441.0
Colombia,Lithium_battery,850760,2023,2327.86,20.0,6.0
Colombia,Lithium_battery,850760,2023,1356.24,112.29,49.0
Colombia,Lithium_battery,850760,2023,471002.82,19567.4,1346.0
Colombia,Lithium_battery,850760,2023,3820.59,22.5,6.0
Colombia,Lithium_battery,850760,2023,100836.36,3340.75,14696.0
Colombia,Lithium_battery,850760,2023,137047.33,2620.0,10.0
Colombia,Lithium_battery,850760,2023,16946.96,141.0,928.0
Colombia,Lithium_battery,850760,2023,860559.48,28195.51,78494.0
Colombia,Lithium_battery,850760,2023,574493.1,11694.55,4175.0
Colombia,Lithium_battery,850760,2023,10284.97,76.84,20.0
Colombia,Lithium_battery,850760,2023,195115.28,29547.84,24935.0
Colombia,Lithium_battery,850760,2023,459985.83,6058.04,33652.0
Colombia,Lithium_battery,850760,2023,44306.86,183.38,396.0
Colombia,Lithium_battery,850760,2023,839735.74,26023.42,56588.0
Colombia,Lithium_battery,850760,2023,289023.03,4480.1,2637.0
Colombia,Lithium_battery,850760,2024,398.39,0.14,1.0
Colombia,Lithium_battery,850760,2024,1548.89,1080.0,1.0
Colombia,Lithium_battery,850760,2024,38.06,0.14,1.0
Colombia,Lithium_battery,850760,2024,96.26,0.22,7.0
Colombia,Lithium_battery,850760,2024,3173.52,32.4,7.0
Colombia,Lithium_battery,850760,2024,10470.89,96.37,542.0
Colombia,Lithium_battery,850760,2024,41498.52,93.08,17.0
Colombia,Lithium_battery,850760,2024,53201.76,1569.8,4601.0
Colombia,Lithium_battery,850760,2024,4500.17,4.73,9.0
Colombia,Lithium_battery,850760,2024,51.74,5.0,22.0
Colombia,Lithium_battery,850760,2024,3779.37,5.93,16.0
Colombia,Lithium_battery,850760,2024,947.57,7.86,35.0
Colombia,Lithium_battery,850760,2024,18211.25,49.5,100.0
Colombia,Lithium_battery,850760,2024,20196.68,29.52,38.0
Colombia,Lithium_battery,850760,2024,32999.73,51.89,230.0
Colombia,Lithium_battery,850760,2024,5991.04,9.7,42.0
Colombia,Lithium_battery,850760,2024,3314.37,2.81,23.0
Colombia,Lithium_battery,850760,2024,657.44,4.04,16.0
Colombia,Lithium_battery,850760,2024,413.66,0.51,20.0
Colombia,Lithium_battery,850760,2024,3626.32,49.79,9.0
Colombia,Lithium_battery,850760,2024,9465.16,39.51,26.0
Colombia,Lithium_battery,850760,2024,106629.92,348.65,795.0
Colombia,Lithium_battery,850760,2024,26686.5,122.52,93.0
Colombia,Lithium_battery,850760,2024,70101.96,1134.69,136.0
Colombia,Lithium_battery,850760,2024,58269.22,358.46,947.0
Colombia,Lithium_battery,850760,2024,140121.42,734.21,94.0
Colombia,Lithium_battery,850760,2024,200299.63,5850.28,7980.0
Colombia,Lithium_battery,850760,2024,684882.25,13357.8,20893.0
Colombia,Lithium_battery,850760,2024,32422.47,1977.4,419.0
Colombia,Lithium_battery,850760,2024,72114.16,890.23,96.0
Colombia,Lithium_battery,850760,2024,52919.34,1864.15,22.0
Colombia,Lithium_battery,850760,2024,450.14,96.28,200.0
Colombia,Lithium_battery,850760,2024,938446.75,37839.96,83.0
Colombia,Lithium_battery,850760,2024,84953.0,4172.22,2072.0
Colombia,Lithium_battery,850760,2024,101953.24,6512.74,20.0
Colombia,Lithium_battery,850760,2024,299800.2,30535.8,595.0
Colombia,Lithium_battery,850760,2024,376492.3,19493.74,7141.0
Colombia,Lithium_battery,850760,2024,445315.15,6941.94,50451.0
Colombia,Lithium_battery,850760,2024,8444.15,319.25,87.0
Colombia,Lithium_battery,850760,2024,245756.78,7704.33,4521.0
Colombia,Lithium_battery,850760,2024,16444.85,66.1,136.0
Colombia,Lithium_battery,850760,2024,154149.46,3078.89,130.0
Colombia,Lithium_battery,850760,2024,8574.68,14.4,40.0
Colombia,Lithium_battery,850760,2024,32583.33,105.85,680.0
Colombia,Lithium_battery,850760,2024,152763.05,1381.5,7710.0
Colombia,Lithium_battery,850760,2024,14446.47,44.46,60.0
Colombia,Lithium_battery,850760,2024,17218.61,33.02,74.0
Colombia,Lithium_battery,850760,2024,1449.46,77.5,150.0
Colombia,Lithium_battery,850760,2024,17527.22,298.4,302.0
Colombia,Lithium_battery,850760,2024,2929.71,14.55,15.0
Colombia,Lithium_battery,850760,2024,81293.7,1402.0,16682.0
Colombia,Lithium_battery,850760,2024,5459720.42,44431.65,92658.0
Colombia,Lithium_battery,850760,2024,1541304.11,19658.75,46286.0
Colombia,Lithium_battery,850760,2024,1834336.63,40612.68,22682.0
Colombia,Lithium_battery,850760,2024,8835361.16,104703.08,161626.0
Colombia,Lithium_battery,850760,2024,880076.67,26794.14,58539.0
Colombia,Lithium_battery,850760,2024,448365.77,31589.26,776.0
Colombia,Lithium_battery,850760,2024,516158.37,14689.3,12637.0
Colombia,Lithium_battery,850760,2024,52040.84,2075.9,562.0
Colombia,Lithium_battery,850760,2024,892233.47,18006.49,25624.0
Colombia,Lithium_battery,850760,2024,88180.52,2001.07,155.0
Colombia,Lithium_battery,850760,2024,93760.3,997.25,284.0
Colombia,Lithium_battery,850760,2024,676.33,2.85,21.0
Colombia,Lithium_battery,850760,2024,110084.14,375.2,812.0
Colombia,Lithium_battery,850760,2024,128945.62,6850.65,348.0
Colombia,Lithium_battery,850760,2024,1101680.69,39317.83,8335.0
Colombia,Lithium_battery,850760,2024,126451.52,4265.3,2089.0
Colombia,Lithium_battery,850760,2024,2333.49,32.72,23.0
Colombia,Lithium_battery,850760,2024,20997.98,38.95,90.0
Colombia,Lithium_battery,850760,2025,151957.34,1113.86,8735.0
Colombia,Lithium_battery,850760,2025,125359.66,386.66,433.0
Colombia,Lithium_battery,850760,2025,56416.62,74.43,396.0
Colombia,Lithium_battery,850760,2025,162834.79,120.47,334.0
Colombia,Lithium_battery,850760,2025,6268.17,5.4,100.0
Colombia,Lithium_battery,850760,2025,47070.61,263.0,27.0
Colombia,Lithium_battery,850760,2025,166712.53,1260.37,1035.0
Colombia,Lithium_battery,850760,2025,22212.9,104.86,74.0
Colombia,Lithium_battery,850760,2025,540519.67,9938.29,3949.0
Colombia,Lithium_battery,850760,2025,23438.39,2363.11,15.0
Colombia,Lithium_battery,850760,2025,274054.73,5240.0,20.0
Colombia,Lithium_battery,850760,2025,861.73,97.73,22.0
Colombia,Lithium_battery,850760,2025,129166.74,12400.0,320.0
Colombia,Lithium_battery,850760,2025,100278.16,1086.67,113.0
Colombia,Lithium_battery,850760,2025,972520.58,18850.57,74709.0
Colombia,Lithium_battery,850760,2025,3166969.62,106966.9,21500.0
Colombia,Lithium_battery,850760,2025,70068.57,1163.75,275.0
Colombia,Lithium_battery,850760,2025,21277.93,91.0,140.0
Colombia,Lithium_battery,850760,2025,10217.3,133.25,966.0
Colombia,Lithium_battery,850760,2025,4960.52,15.13,36.0
Colombia,Lithium_battery,850760,2025,812273.44,15668.95,30740.0
Colombia,Lithium_battery,850760,2025,204563.13,2519.88,561.0
Colombia,Lithium_battery,850760,2025,201006.35,2672.99,908.0
Colombia,Lithium_battery,850760,2025,7196.27,59.36,101.0
Colombia,Lithium_battery,850760,2025,49459.59,815.07,192.0
Colombia,Lithium_battery,850760,2025,390374.77,2543.21,3991.0
Colombia,Lithium_battery,850760,2025,2323893.22,48804.37,9225.0
Colombia,Lithium_battery,850760,2025,81172.22,1495.14,2061.0
Colombia,Lithium_battery,850760,2025,10227811.3,63119.52,343325.0
Colombia,Lithium_battery,850760,2025,6452.6,50.0,5.0
Colombia,General_auto_parts,8708,2021,1996925.88,66846.891,66846.891
Colombia,General_auto_parts,8708,2021,730660.77,14079.201,14079.201
Colombia,General_auto_parts,8708,2022,4460344.49,712669.47,712669.47
Colombia,General_auto_parts,8708,2022,6480235.22,574641.94,574641.94
Colombia,General_auto_parts,8708,2022,4490764.66,483310.13,483310.13
Colombia,General_auto_parts,8708,2022,130337394.5,30996986.95,30996986.95
Colombia,General_auto_parts,8708,2022,5531415.22,652789.29,652789.29
Colombia,General_auto_parts,8708,2022,79755741.7,11477552.68,11477552.68
Colombia,General_auto_parts,8708,2022,17365879.18,1198713.69,1198713.69
Colombia,General_auto_parts,8708,2022,25661822.01,2919228.89,2919228.89
Colombia,General_auto_parts,8708,2022,42722054.77,4210673.55,4210673.55
Colombia,General_auto_parts,8708,2022,584556.67,555682.16,555682.16
Colombia,General_auto_parts,8708,2022,2153987.83,110561.73,110561.73
Colombia,General_auto_parts,8708,2022,224369.27,33652.84,33652.84
Colombia,General_auto_parts,8708,2022,291914.55,9602.48,9602.48
Colombia,General_auto_parts,8708,2022,20889.11,2151.77,2151.77
Colombia,General_auto_parts,8708,2022,22576.28,48297.78,48297.78
Colombia,General_auto_parts,8708,2022,126232.53,16755.76,16755.76
Colombia,General_auto_parts,8708,2022,1394550.97,70996.33,70996.33
Colombia,General_auto_parts,8708,2022,51357.95,2633.88,2633.88
Colombia,General_auto_parts,8708,2022,155868.06,10196.5,10196.5
Colombia,General_auto_parts,8708,2022,1051664.13,41578.46,41578.46
Colombia,General_auto_parts,8708,2022,947273.5,120567.84,120567.84
Colombia,General_auto_parts,8708,2022,128714.78,6105.59,6105.59
Colombia,General_auto_parts,8708,2022,34883.33,3179.5,3179.5
Colombia,General_auto_parts,8708,2022,1404317.81,228202.38,228202.38
Colombia,General_auto_parts,8708,2022,21214.86,738.5,738.5
Colombia,General_auto_parts,8708,2022,2216.41,15.42,15.42
Colombia,General_auto_parts,8708,2022,732.58,43.19,43.19
Colombia,General_auto_parts,8708,2022,53804.51,2290.67,2290.67
Colombia,General_auto_parts,8708,2022,60083.65,771.55,771.55
Colombia,General_auto_parts,8708,2022,200.44,3.44,3.44
Colombia,General_auto_parts,8708,2022,71300.1,857.78,857.78
Colombia,General_auto_parts,8708,2022,351138.45,5782.98,5782.98
Colombia,General_auto_parts,8708,2022,8031.71,52.69,52.69
Colombia,General_auto_parts,8708,2022,13396.66,275.55,275.55
Colombia,General_auto_parts,8708,2022,260457.01,6212.42,6212.42
Colombia,General_auto_parts,8708,2022,1644.68,47.7,47.7
Colombia,General_auto_parts,8708,2022,37365.76,555.56,555.56
Colombia,General_auto_parts,8708,2022,418004.29,7192.73,7192.73
Colombia,General_auto_parts,8708,2022,1748935.5,40286.48,40286.48
Colombia,General_auto_parts,8708,2022,83379.11,1265.95,1265.95
Colombia,General_auto_parts,8708,2022,208708.92,4118.45,4118.45
Colombia,General_auto_parts,8708,2022,19063.47,176.85,176.85
Colombia,General_auto_parts,8708,2022,2622720.68,74870.32,74870.32
Colombia,General_auto_parts,8708,2022,1944367.02,424291.55,424291.55
Colombia,General_auto_parts,8708,2022,17879661.82,1121603.0,1121603.0
Colombia,General_auto_parts,8708,2022,337607.07,10056.51,10056.51
Colombia,General_auto_parts,8708,2022,2373863.84,108967.86,108967.86
Colombia,General_auto_parts,8708,2022,264826.77,6371.93,6371.93
Colombia,General_auto_parts,8708,2022,338.09,9.17,9.17
Colombia,General_auto_parts,8708,2022,1472.13,27.77,27.77
Colombia,General_auto_parts,8708,2022,19554.92,1683.67,1683.67
Colombia,General_auto_parts,8708,2022,410671.09,13160.89,13160.89
Colombia,General_auto_parts,8708,2022,17442.56,181.49,181.49
Colombia,General_auto_parts,8708,2022,4458258.13,431514.15,431514.15
Colombia,General_auto_parts,8708,2022,19448.52,410.99,410.99
Colombia,General_auto_parts,8708,2022,89518.49,2061.21,2061.21
Colombia,General_auto_parts,8708,2022,13304217.7,417059.37,417059.37
Colombia,General_auto_parts,8708,2022,908276.57,66786.47,66786.47
Colombia,General_auto_parts,8708,2022,163404.67,4895.99,4895.99
Colombia,General_auto_parts,8708,2022,464936.58,20525.43,20525.43
Colombia,General_auto_parts,8708,2022,253444.2,30115.12,30115.12
Colombia,General_auto_parts,8708,2022,5976114.51,626207.25,626207.25
Colombia,General_auto_parts,8708,2022,31048585.89,6236300.61,6236300.61
Colombia,General_auto_parts,8708,2022,1614651.2,120249.63,120249.63
Colombia,General_auto_parts,8708,2022,721603.33,30454.11,30454.11
Colombia,General_auto_parts,8708,2022,9187363.77,263630.38,263630.38
Colombia,General_auto_parts,8708,2023,19354269.55,995747.08,995747.08
Colombia,General_auto_parts,8708,2023,6182277.46,461707.6,461707.6
Colombia,General_auto_parts,8708,2023,83882104.68,4847737.99,4847737.99
Colombia,General_auto_parts,8708,2023,109418651.69,6305192.67,6305192.67
Colombia,General_auto_parts,8708,2025,47732303.12,4675067.276,4675067.276
Colombia,General_auto_parts,8708,2025,17209933.45,884348.573,884348.573
Colombia,General_auto_parts,8708,2025,53285063.57,2440098.721,2440098.721
Colombia,General_auto_parts,8708,2025,537368453.07,77936511.734,77936511.734
Argentina,EV_100pct,870380,2021,101449.44,2465.0,1.0
Argentina,EV_100pct,870380,2021,35341.6,1504.0,4.0
Argentina,EV_100pct,870380,2021,159468.42,7875.0,5.0
